NAMESPACE	Mouse_NCBI_Gene_ID
DESCRIPTION_BRIEF	The expansion of a CD4-positive, alpha-beta T cell population by cell division. [CL:0000624, GOC:BHF]
DESCRIPTION_FULL	
PMID	
GEOID	
AUTHORS	
CONTRIBUTOR	Gene Ontology
CONTRIBUTOR_ORG	Gene Ontology Consortium
EXACT_SOURCE	GO:0035739
FILTERED_BY_SIMILARITY	GO:2000561
EXTERNAL_NAMES_FOR_SIMILAR_TERMS	regulation of CD4-positive, alpha-beta T cell proliferation
EXTERNAL_DETAILS_URL	http://amigo.geneontology.org/amigo/term/GO:0035739
SOURCE_MEMBERS	108723,11847,12484,12487,12501,12505,12520,13136,13137,14728,15944,16183,16184,16396,16859,16963,18761,192656,20371,208650,21813,230979,240873,245126,60533,65113,65960,74048
GENE_SYMBOLS	Card11,Arg2,Cd24a,Cd28,Cd3e,Cd44,Cd81,Cd55,Cd55b,Lilrb4a,Irgm1,Il2,Il2ra,Itch,Lgals9,Xcl1,Prkcq,Ripk2,Foxp3,Cblb,Tgfbr2,Tnfrsf14,Tnfsf18,Tarm1,Cd274,Ndfip1,Twsg1,Vsir
FOUNDER_NAMES	
STANDARD_NAME	GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION
SYSTEMATIC_NAME	MM7159
COLLECTION	M5:GO:BP
MSIGDB_URL	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION
NAMESPACE	Mouse_NCBI_Gene_ID
DESCRIPTION_BRIEF	The expansion of a CD8-positive, alpha-beta T cell population by cell division. [CL:0000625, GOC:BHF]
DESCRIPTION_FULL	
PMID	
GEOID	
AUTHORS	
CONTRIBUTOR	Gene Ontology
CONTRIBUTOR_ORG	Gene Ontology Consortium
EXACT_SOURCE	GO:0035740
FILTERED_BY_SIMILARITY	GO:2000564
EXTERNAL_NAMES_FOR_SIMILAR_TERMS	regulation of CD8-positive, alpha-beta T cell proliferation
EXTERNAL_DETAILS_URL	http://amigo.geneontology.org/amigo/term/GO:0035740
SOURCE_MEMBERS	110557,110696,14728,14963,14964,14972,14980,14985,14990,14997,15006,15007,15013,15015,15018,15024,15039,15040,15043,16362,18106,19099,19260,20535,224753,224754,224756,224761,240095,333715,399549,59009,667803,74048
GENE_SYMBOLS	H2-Q6,H2-M10.3,Lilrb4a,H2-Bl,H2-D1,H2-K1,,H2-M10.1,H2-M2,H2-M9,H2-Q1,H2-Q10,H2-Q2,H2-Q4,H2-Q7,H2-T10,H2-T22,H2-T23,H2-T3,Irf1,Cd244a,Mapk8ip1,Ptpn22,Slc4a2,H2-M10.4,H2-M11,H2-M1,H2-M10.5,H2-M5,H2-M10.2,H2-M10.6,Sh3rf1,H2-T-ps,Vsir
FOUNDER_NAMES	
STANDARD_NAME	GOBP_CELL_DIVISION
SYSTEMATIC_NAME	MM8724
COLLECTION	M5:GO:BP
MSIGDB_URL	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_CELL_DIVISION
NAMESPACE	Mouse_NCBI_Gene_ID
DESCRIPTION_BRIEF	The process resulting in division and partitioning of components of a cell to form more cells; may or may not be accompanied by the physical separation of a cell into distinct, individually membrane-bounded daughter cells. [GOC:di, GOC:go_curators, GOC:pr]
DESCRIPTION_FULL	
PMID	
GEOID	
AUTHORS	
CONTRIBUTOR	Gene Ontology
CONTRIBUTOR_ORG	Gene Ontology Consortium
EXACT_SOURCE	GO:0051301
FILTERED_BY_SIMILARITY	
EXTERNAL_NAMES_FOR_SIMILAR_TERMS	
EXTERNAL_DETAILS_URL	http://amigo.geneontology.org/amigo/term/GO:0051301
SOURCE_MEMBERS	100088,100182,100710,100732,101202,101206,101565,101706,102058,102774,103080,104156,105083,105278,105500046,105504,105513,107371,107771,107829,107976,107995,108907,108911,108912,108946,108961,108989,109212,109299,109333,109359,110253,114604,114606,116733,11735,11744,11789,11799,11840,11845,11848,11852,11853,12048,12144,12145,12151,12190,12193,12211,12223,12235,12236,12237,12313,12314,12315,12316,12359,12427,12428,12442,12443,12444,12445,12447,12448,12449,12450,12452,12454,12455,12488,12530,12531,12532,12534,12540,12545,12566,12567,12568,12571,12572,12578,12615,12617,12626,12631,12704,12757,12795,13006,13163,13190,13191,13388,13424,13486,13489,13490,13560,13589,13605,13822,13852,13871,13874,14020,14042,140858,14164,14168,14173,14174,14175,14176,14177,14178,14179,14180,14182,14183,14205,14211,14369,14534,14677,14678,14679,14793,15201,15364,15412,15559,16001,16002,16175,16176,16319,16413,16433,16551,16553,16563,16569,16765,16798,16800,16842,16881,16882,16974,170472,170625,171167,17120,17222,17242,17283,17480,17758,17863,17869,17886,17954,17979,17997,18000,18003,18004,18005,18095,18128,18221,18222,18223,18226,18472,18508,18571,18590,18591,18647,18654,18754,18810,18817,18951,18952,18992,18993,18999,19045,19046,19047,19200,19206,192119,19242,19325,19348,19357,19384,194401,19645,19877,19878,20166,20319,20336,20362,20423,20479,20609,20658,20671,20678,20742,208092,208146,20842,20843,208628,20871,208718,208768,20877,20878,20892,20899,209012,209086,209091,20957,20962,209683,210711,210766,211446,211660,211978,212307,212514,21335,21349,213541,213582,214552,214627,215387,215445,216021,216049,216166,21678,216805,216846,216963,216984,217031,217232,217325,21749,217588,217653,217718,217827,21802,21803,21808,21809,21828,218294,21843,21853,218630,218914,219072,219114,21951,21969,21973,22061,22088,22196,22248,22284,22339,22340,22341,223593,22367,22390,224023,22412,22416,22421,225182,225326,225745,225898,226026,22608,226154,226419,226747,22680,227695,227937,228714,229285,229584,229776,229841,230936,231123,231600,232187,232341,232539,232679,232944,233222,233230,233231,233406,233752,234388,234852,234857,235072,235320,235406,235626,235661,236930,237911,23834,239122,23922,23924,239336,23954,23955,23968,239833,23988,23991,240121,24050,24061,240641,24100,242521,242726,242785,243978,243979,246691,252966,26369,26370,26380,26428,26554,268451,268697,26920,26934,26951,269587,270201,27050,28035,28105,28114,28135,28193,29875,30877,30928,30939,319583,319651,320165,320213,320394,320558,327799,330938,331401,380614,380709,381126,381293,381318,387339,387349,387351,404235,404236,404238,404239,404240,404710,448987,50523,50525,50850,50883,51791,51810,51886,51944,52004,52206,52276,52398,52432,52563,52679,52696,52717,53413,53598,53860,53869,54124,54141,54204,54418,544963,545370,54635,54673,55947,55948,56044,56092,56150,56194,56205,56208,56249,56317,56321,56338,56350,56371,56431,56505,56513,56526,56742,57028,57784,58220,58230,59003,59008,59046,59126,60344,63955,64143,64383,66131,66140,66156,66196,66197,66283,66296,66308,66311,66371,66406,66440,66442,66468,66482,66515,66578,66616,66679,66700,66713,66826,66934,66977,66983,67028,67037,67052,67064,67117,67121,671232,67139,67141,67166,67203,67236,67299,67300,67455,67629,67655,67733,67811,67849,67903,67956,67968,67974,68014,68112,68142,68166,68251,68298,68475,68501,68549,68612,68724,68743,68767,68942,68953,68999,69010,69028,69073,69260,69556,69736,69912,69928,69940,69957,70045,70099,70122,70218,70385,70527,70645,71089,71177,71710,71733,71782,71785,71819,71836,71846,71877,71878,71890,71909,71950,71955,71981,72008,72041,72080,72119,72124,72415,72549,72823,72948,72949,73139,73178,73420,73470,73708,73738,73804,74075,74107,74112,74117,74187,74222,74369,74392,74393,74549,74769,75276,75305,75430,75459,75565,75608,75669,75770,75786,75914,76044,76123,76464,76478,76499,76707,76959,77407,77579,77744,77889,77891,78267,78610,78619,78658,78798,78906,80986,83560,83770,84092,93687,93737,93742,93840,97064,98828,99152,99412
GENE_SYMBOLS	Rcc1,Akna,Pds5b,Mapre3,Hepacam2,Tada3,Ccp110,Numa1,Exoc8,Bbs4,Septin10,Etv5,Pelo,Cdk20,Gm30731,Exoc5,Chmp7,Exoc6,Bmyc,Thoc5,Babam2,Cdc20,Nusap1,Rcc2,Cdca2,Zzz3,E2f8,Tpr,Pimreg,Tmem250-ps,Pkn2,Abraxas2,Triobp,Prdm15,Tle6,Vps4a,Ank3,Anxa11,Apc,Birc5,Arf1,Arf6,Rhoa,Rhob,Rhoc,Bcl2l1,Blm,Cxcr5,Bmi1,Brca2,Zfp36l2,Birc6,Btc,Bub1,Bub1b,Bub3,Calm1,Calm2,Calm3,Aspm,Cat,Ccna1,Ccna2,Ccnb2,Ccnd1,Ccnd2,Ccnd3,Ccne1,Ccne2,Ccnf,Ccng1,Ccng2,Ccnk,Ccnt1,Cd2ap,Cdc25a,Cdc25b,Cdc25c,Cdk1,Cdc42,Cdc7,Cdk2,Cdk4,Cdk5,Cdk6,Cdk7,Cdkn2a,Cenpa,Cenpc1,Cetn3,Cfl1,Cit,Clta,Plk3,Smc3,Daxx,Dct,Dctn1,Dll1,Dync1h1,Dr1,Drd2,Drd3,E4f1,Mapre1,Ect2,Epb41l2,Stx2,Ercc2,Ereg,Evi5,Ext1,Wdr5,Fgf1,Fgf13,Fgf2,Fgf3,Fgf4,Fgf5,Fgf6,Fgf7,Fgf8,Fgf9,Fgfr1,Fgfr2,Vegfd,Smc2,Fzd7,Kat2a,Gnai1,Gnai2,Gnai3,Cdca3,Hells,Hmga2,Hoxb4,Htr2b,Igf1r,Igf2,Il1a,Il1b,Incenp,Itgb1bp1,Cuzd1,Kif11,Kif13a,Kif2a,Kif3b,Stmn1,Lats1,Arhgef2,Lef1,Lig1,Lig3,Lrp6,Recql5,Snx18,Fut10,Mad1l1,Anapc1,Mdk,Men1,Mpl,Map4,Myb,Myc,Myh9,Nap1l2,Ncoa3,Nedd1,Septin2,Nedd9,Nek1,Nek2,Nkx3-1,Notch1,Nudc,Numb,Numbl,Nup62,Pafah1b1,Pax6,Pdcd6ip,Pdgfa,Pdgfb,Cdk14,Pgf,Prkce,Plec,Plk1,Septin5,Septin4,Pou3f2,Pou3f3,Pou5f1,Ppp1ca,Ppp1cb,Ppp1cc,Pstpip1,Ptch1,Dicer1,Ptn,Rab10,Kif20a,Rad21,Ran,Mical3,Rb1,Rock1,Rock2,Rtkn,Sfrp2,Exoc4,Septin8,Shh,Vps4b,Sstr5,Son,Sox17,Sox5,Sptbn1,Chmp6,Yeats2,Stag1,Stag2,Kntc1,Aurkc,Dis3l2,Sde2,Aurkb,Aurka,Cenpx,Stra8,Ulk4,Samd9l,Ccnb3,Sycp1,Sycp3,Ttc28,Mcmbp,Brcc3,Exoc3,Cspp1,Zfyve26,Mapre2,Spice1,Tacc3,Tal1,Ythdf2,Map9,Cep164,Tent4b,Ncaph,Rab11fip3,Stox1,Zfp365,Plk5,Tead3,Flcn,Cntrob,Git1,Evi2b,Tada2a,Cdc27,Llgl2,Terf1,Mbip,Mis18bp1,Nek9,Nrde2,Tgfa,Tgfb1,Tgfb2,Tgfb3,Thbs4,Cdc14b,Tial1,Timeless,Ccno,Wapl,Haus4,Ska3,Tnks,Top1,Top2a,Trp63,Tsg101,Ube2i,Unc119,Usp9x,Vegfa,Vegfb,Vegfc,Washc5,Vrk1,Wee1,Klhl22,Wnt9b,Wnt3a,Wnt7a,Rbbp8,Pik3c3,Haus1,Eml3,Smc5,Ybx1,Lzts2,Dyrk3,Ahctf1,Zfp207,Spout1,Pkp4,Kat14,Spg20,Pogz,Cdc14a,Cenpe,Phf13,Haus3,Chfr,Smyd5,Wnk1,Klhl42,Zc3hc1,Mark4,Mrgpra3,Mrgprb4,Mrgprb1,Prc1,Insc,Ccdc124,Chmp1a,Spire2,Septin7,Zbtb16,Snx33,Setd2,Dync1li1,Ercc6l,Brip1,Cdc6,Setdb2,Jtb,Katna1,Rxfp3,Nek3,Nek4,Nlrp5,Lmln,Pin1,Cib1,Fsd1,Septin3,Smc1a,Kif20b,Tpra1,Klhl9,Padi6,Klhl21,Mrgprx2,Mrgprb2,Prok1,Cables2,Cetn1,Cetn2,Esrrb,Orc4,Cul3,Rab11fip4,Ccnb1,Cntrl,Racgap1,Zw10,Epb41,Klhl18,Rps3,Usp39,Trim36,Nsun2,Cep63,Reep3,Iqgap1,Gnl3,Zbtb18,Pttg1,Lig4,Usp37,Tacc1,Senp5,Cenpt,Sycp2,Usp44,Dixdc1,Thoc2,Intu,Spata22,Garem1,Kif14,Nsl1,Tas2r102,Tas2r121,Tas2r124,,,Mrgprb3,Mrgprb5,Mrgprb8,Iqgap3,Fbxl7,Lats2,Spag6l,Spast,Chek2,Rgs14,Hnrnpu,Fubp1,Knstrn,Cdk2ap2,Anapc4,Cdca8,Septin11,Ppp2r2d,Cdc23,E2f7,Zwint,Anapc16,Exoc7,Dctn3,Septin9,Rab11a,Cks1b,Spag5,Septin1,Fmn2,Iqgap2,Hmcn1,Pdgfc,Sh3glb1,Dclre1a,Sfn,Rala,Cts7,Mad2l1,Prpf40a,Ensa,Becn1,Actr8,Anapc7,Aatf,Txnip,Arl3,Fzr1,Dstn,Ruvbl1,Pard6a,Septin6,Psrc1,Pdxp,Bin3,Pard6b,Rnf8,Maea,Anapc5,Arpp19,Nek6,Fign,Cables1,Ralb,Sirt2,Tipin,Ska2,Anapc11,Myo19,Cks2,Gkn1,Haus2,Mplkip,Cenpw,Chmp4c,Sac3d1,Cdc26,Spc25,Ska1,Exoc2,Cul7,Mis18a,Snx9,Rae1,Chmp3,Actr2,Tafazzin,Dsn1,Nuf2,Zfp830,Chmp1b2,Pmf1,Ndc80,Chmp1b,Dynlt3,Mastl,Topaz1,Mis12,Fbxo5,Arl8b,Nde1,Cinp,Dock7,Cltc,Klhl13,Spc24,Ctdp1,Itgb3bp,Poldip2,Cdca5,Gipc1,Kmt5a,Ooep,Ccny,Zwilch,Entr1,Ino80,Spire1,Babam1,Ncapd2,Ssna1,Nsmce2,Sgo2a,Ube2c,Arl8a,Anln,Washc1,Chmp2b,Chmp2a,Anapc10,Anapc13,Mitd1,Kdf1,Ing2,Bod1,Nup37,Nup43,Cenps,Exoc1,Cdc16,Gpr15lg,Smc4,Mllt3,Kif18b,Spdl1,Stambp,Oip5,Septin12,Ints13,Lrrcc1,Susd2,Ankle2,Pdgfd,Kif23,Shcbp1l,Syce2,Efhc1,Fam83d,Mad2l2,Haus5,Nanog,Ist1,Tdrd12,Zfyve19,Alkbh4,Sapcd2,Tpx2,Seh1l,Sgo1,Reep4,Pard3b,Tppp,Ccnt2,Cenpv,Wasl,Ccsap,Kif2b,Dppa3,Haus7,Kif2c,Syce1,Cep55,Usp16,Actr3,Katnb1,Septin14,Mei1,Specc1l,Map10,Mau2,Pik3cb,Ppp1r1c,Ankrd53,Anapc15,Syce3,Sgf29,Chmp4b,Pik3r4,Brsk2,Ckap5,Exoc6b,Ncapg2,Gpsm2,Knl1,Haus8,Clasp2,Clasp1,Chmp5,Rab35,Myh10,Bora,Lbh,Ube2s,Klhdc8b,Uvrag,Zfp449,Ncapd3,Eml4,Misp,Ckap2,Tex14,Tas1r2,Usp8,Csnk1a1,Pard6g,Pard3,Vangl2,Wwtr1,Cdc123,Anapc2,Golga2
FOUNDER_NAMES	
STANDARD_NAME	GOBP_IMMATURE_T_CELL_PROLIFERATION
SYSTEMATIC_NAME	MM6769
COLLECTION	M5:GO:BP
MSIGDB_URL	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_IMMATURE_T_CELL_PROLIFERATION
NAMESPACE	Mouse_NCBI_Gene_ID
DESCRIPTION_BRIEF	The expansion of an immature T cell population by cell division. [GOC:add, ISBN:0781735149]
DESCRIPTION_FULL	
PMID	
GEOID	
AUTHORS	
CONTRIBUTOR	Gene Ontology
CONTRIBUTOR_ORG	Gene Ontology Consortium
EXACT_SOURCE	GO:0033079
FILTERED_BY_SIMILARITY	GO:0033080
EXTERNAL_NAMES_FOR_SIMILAR_TERMS	immature T cell proliferation in thymus
EXTERNAL_DETAILS_URL	http://amigo.geneontology.org/amigo/term/GO:0033079
SOURCE_MEMBERS	12144,12151,12159,12479,12578,13866,14714,15976,16147,16175,16176,192656,20371,20423,21942,21950,22417,229473,75863
GENE_SYMBOLS	Blm,Bmi1,Bmp4,Cd1d1,Cdkn2a,Erbb2,Gnrh1,Ifnar2,Ihh,Il1a,Il1b,Ripk2,Foxp3,Shh,Tnfrsf9,Tnfsf9,Wnt4,Tmem131l,Clec4g
FOUNDER_NAMES	
STANDARD_NAME	GOBP_LEUKOCYTE_PROLIFERATION
SYSTEMATIC_NAME	MM9597
COLLECTION	M5:GO:BP
MSIGDB_URL	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_LEUKOCYTE_PROLIFERATION
NAMESPACE	Mouse_NCBI_Gene_ID
DESCRIPTION_BRIEF	The expansion of a leukocyte population by cell division. [GOC:add]
DESCRIPTION_FULL	
PMID	
GEOID	
AUTHORS	
CONTRIBUTOR	Gene Ontology
CONTRIBUTOR_ORG	Gene Ontology Consortium
EXACT_SOURCE	GO:0070661
FILTERED_BY_SIMILARITY	GO:0032943,GO:0046651
EXTERNAL_NAMES_FOR_SIMILAR_TERMS	mononuclear cell proliferation|lymphocyte proliferation
EXTERNAL_DETAILS_URL	http://amigo.geneontology.org/amigo/term/GO:0070661
SOURCE_MEMBERS	100328588,102657,104416,105782,105855,106759,108723,109594,110557,110696,11350,11444,114570,114774,11486,11534,11596,11622,11629,117149,11846,11847,11920,11987,12028,12043,12048,12053,12122,12144,12151,12159,12182,12229,12231,12367,12387,12445,12476,12477,12478,12479,12480,12483,12484,12487,12493,12494,12501,12504,12505,12509,12511,12518,12519,12520,12524,12575,12578,12608,12721,12759,12767,12772,12775,12798,12902,12944,12977,12978,12981,12982,12983,12984,13136,13137,13383,13641,13731,13844,13848,13856,13866,14063,14082,14083,14130,14165,14204,14225,14226,14255,14256,14284,14360,14419,14466,14609,14714,14727,14728,14732,14870,14960,14962,14963,14964,14972,14980,14985,14990,14997,14999,15000,15006,15007,15013,15015,15018,15024,15039,15040,15043,15170,15201,15205,15223,15242,15289,15452,15510,15930,15944,15962,15964,15965,15967,15968,15969,15970,15972,15974,15976,15977,15978,16000,16002,16008,16019,16147,16149,16153,16159,16160,16161,16163,16168,16173,16175,16176,16183,16184,16187,16189,16191,16193,16195,16196,16197,16198,16199,16331,16362,16396,16408,16409,16411,16414,16452,16453,16477,16590,16792,16842,16846,16854,16859,16889,16952,16963,16988,170776,170779,170780,170786,17079,170823,17096,17120,171285,17221,17260,17311,17319,17480,17698,17869,17874,17973,17974,17986,18015,18019,18032,18101,18106,18162,18173,18439,18753,18761,18780,18782,18784,18950,19055,19084,19099,19116,19122,19171,19211,19226,19260,19264,192656,19290,193385,19354,19374,19419,20104,20230,20293,20304,20312,20315,20371,20390,20423,20440,20533,20535,20555,20556,20662,20663,20666,20737,20739,208154,20849,20850,20851,20852,208650,209558,20963,20971,213208,21333,21336,21423,21672,217303,21803,21813,21898,21938,21939,21940,21942,21943,21947,21948,21950,22034,22042,22059,22084,22163,22164,22177,22287,22329,22362,22363,22416,22417,224753,224754,224756,224761,224860,22637,227059,22724,22780,22788,229473,230126,230396,230398,230405,230979,233912,234695,237256,237877,238555,238875,23892,23917,23918,240095,240354,24047,240873,24099,242122,242202,242517,242519,243958,245126,246779,26365,26413,26417,26970,26971,27027,27050,27060,27215,27218,27371,278180,30925,319146,319817,320484,320795,321019,328066,329559,330817,333715,333883,380792,380797,381305,381924,384783,387510,399549,404549,434215,435791,50498,50723,51797,54219,54354,545645,545648,545649,545650,545652,54698,54721,547431,56480,56501,56532,56637,56708,57257,57438,57916,58205,58206,59009,59287,60505,60533,65113,65960,667803,66824,67245,68039,68767,69165,69816,70103,71228,72049,74048,74131,74614,74775,75863,76088,76527,77125,78317,80795,80859,81897,83430,83433,83945,93675,93695,94176,94185
GENE_SYMBOLS	Il4i1,Cd276,Bap1,Scrib,Nckap1l,Ticam1,Card11,Lmo1,H2-Q6,H2-M10.3,Abl1,Chrnb2,Crip3,Pawr,Ada,Adk,Ager,Ahr,Aif1,Tirap,Arg1,Arg2,Atm,Slc7a1,Bax,Bcl2,Bcl2l1,Bcl6,Bid,Blm,Bmi1,Bmp4,Bst1,Btk,Btn1a1,Casp3,Ctnnb1,Ccnd3,Cd151,Ctla4,Cd19,Cd1d1,Cd1d2,Cd22,Cd24a,Cd28,Cd37,Cd38,Cd3e,Cd4,Cd44,Cd59a,Cd6,Cd79a,Cd80,Cd81,Cd86,Cdkn1a,Cdkn2a,Cebpb,Coro1a,Clu,Cxcr4,Ccr2,Ccr7,Cnn2,Cr2,Crp,Csf1,Csf1r,Csf2,Csf2ra,Csf2rb,Csf2rb2,Cd55,Cd55b,Dlg1,Efnb1,Emp2,Ephb2,Ephb6,Epo,Erbb2,F2rl1,Fadd,Ptk2,Fcgr2b,Fgf10,Il4i1,Fkbp1a,Fkbp1b,Flt3,Flt3l,Fosl2,Fyn,Gal,Gba,Gja1,Gnrh1,Lilrb4b,Lilrb4a,Gpam,Gstp1,H2-Aa,Cfb,H2-Bl,H2-D1,H2-K1,,H2-M10.1,H2-M2,H2-M9,H2-DMb1,H2-DMb2,H2-Q1,H2-Q10,H2-Q2,H2-Q4,H2-Q7,H2-T10,H2-T22,H2-T23,H2-T3,Ptpn6,Hells,Hes1,Foxj1,Hhex,Hmgb1,Hprt,Hspd1,Ido1,Irgm1,Ifna1,Ifna11,Ifna2,Ifna4,Ifna5,Ifna6,Ifna7,Ifna9,Ifnab,Ifnar2,Ifnb1,Ifng,Igf1,Igf2,Igfbp2,Ighm,Ihh,Cd74,Il10,Il12a,Il12b,Il12rb1,Il13,Il15,Il18,Il1a,Il1b,Il2,Il2ra,Il3,Il4,Il5,Il6,Il6st,Il7,Il7r,Il9,Il9r,Inpp5d,Irf1,Itch,Itgal,Itgam,Itgax,Itgb2,Jak2,Jak3,Junb,Kit,Laptm5,Lef1,Lep,Lgals3,Lgals9,Lipa,Anxa1,Xcl1,Lst1,Cd209c,Cd209d,Cd209e,Cd209a,Cd180,Glmn,Lyn,Mad1l1,Havcr2,Cd46,Mef2c,Kitl,Mif,Mpl,Msn,Myc,Myd88,Nck1,Nck2,Ndp,Nf1,Nfatc2,Nfix,Nmbr,Cd244a,Npr3,Slc11a1,P2rx7,Prkcd,Prkcq,Pla2g2a,Pla2g2d,Pla2g5,Pnp,Ppp3ca,Prkar1a,Mapk8ip1,Prlr,Prnp,Psmb10,Pten,Pth,Ptpn22,Ptprc,Ripk2,Pura,Ripor2,Rac2,Rag2,Rasgrp1,Rps6,Satb1,Ccl12,Ccl5,Cx3cl1,Cxcl12,Foxp3,Sftpd,Shh,St6gal1,Slc4a1,Slc4a2,Slfn1,Slfn2,Sos1,Sos2,Sox11,Spn,Spta1,Btla,Stat4,Stat5a,Stat5b,Stat6,Cblb,Enpp3,Syk,Sdc4,Il20rb,Tac1,Tacr1,Tcf3,Prdx2,Cd300a,Tgfb1,Tgfbr2,Tlr4,Tnfrsf1b,Cd40,Cd27,Tnfrsf9,Tnfsf11,Cd40lg,Cd70,Tnfsf9,Traf6,Tfrc,Trp53,Tsc2,Tnfrsf4,Tnfsf4,Tyrobp,Scgb1a1,Vcam1,Vpreb1a,Vpreb1b,Wnt3a,Wnt4,H2-M10.4,H2-M11,H2-M1,H2-M10.5,Plcl2,Zap70,Slc39a10,Zbtb7b,Ikzf3,Zp3,Tmem131l,Shb,Ifna13,Ifna16,Ifne,Tnfrsf14,Armc5,Carmil2,Zc3h12d,Atad5,Btn2a2,Gapt,Grem1,Impdh1,Impdh2,H2-M5,Malt1,Ccl19,Tnfsf18,Tnfsf13b,Vtcn1,Pde5a,Ifna15,Ifna12,Siglecg,Tarm1,Il27,Ceacam1,Mapk1,Mapk3,Pla2g2e,Pla2g2f,Tspan32,Rps3,Tcirg1,Azi2,Slamf1,Sh2d2a,Vsig4,Slamf6,Ifnz,Rc3h2,Rasal3,Pkn1,Gpr183,Gm36723,Zfp335,Dhps,H2-M10.2,Cd59b,Ighe,Ighd,Rc3h1,Itgad,Irs2,Ifnk,H2-M10.6,Ifna14,Lrrc32,Gm13271,Ebi3,Icosl,Ctps,Cd320,Rassf5,Gm13283,Gm13272,Gm13276,Gm13277,Gm13275,Crtam,Tyk2,Btnl2,Tbk1,Elf4,Ripk3,Gsk3b,Clcf1,Vav3,Marchf7,Tnfrsf13b,Pdcd1lg2,Zbtb32,Sh3rf1,Ncstn,Il21,Cd274,Ndfip1,Twsg1,H2-T-ps,Pycard,Peli1,Nmb,Washc1,Cd209b,Mzb1,Znhit1,Dlg5,Tnfrsf13c,Vsir,Sash3,Ocstamp,Lmbr1l,Clec4g,Dock8,Il34,Il33,Ccdc88b,Selenok,Nfkbiz,Tlr9,Il23a,Trem2,Dnaja3,Clec2i,Gpnmb,Dock2,Tnfrsf21
FOUNDER_NAMES	
STANDARD_NAME	GOBP_NEGATIVE_REGULATION_OF_CELL_DIVISION
SYSTEMATIC_NAME	MM8846
COLLECTION	M5:GO:BP
MSIGDB_URL	https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_NEGATIVE_REGULATION_OF_CELL_DIVISION
NAMESPACE	Mouse_NCBI_Gene_ID
DESCRIPTION_BRIEF	Any process that stops, prevents, or reduces the frequency, rate or extent of cell division. [GOC:ai]
DESCRIPTION_FULL	
PMID	
GEOID	
AUTHORS	
